Эрдэнэт хотод 2 өрөө байр	142000000.00	Бусад	49.0 м²	3	1980	Орон нутаг	Лизинггүй	Ашиглалтад орсон	2897959.1836734693
Нисэх шүрт хотхонд 2 өрөө орон сууц	115000000.00	Нисэх	59.89 м²	5	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	1920187.0095174487
21r horoolold 2 uruu gal togoo tusdaa bair	85000000.00	21-р хороолол	60.0 м²	4	1999	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	1416666.6666666667
Алтай хотхон 2р ээлжинд 2 өрөө байр	143468000.00	Алтай хотхон	46.28 м²	16	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3100000.0
2 өрөө	110000000.00	21-р хороолол	49.5 м²	8	2012	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2222222.222222222
Худ, 8-р хороо нисэх active garden 2 өрөө байр	236000000.00	Нисэх	56.07 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4209024.433743535
Голомт хотхонд 2 өрөө	234000000.00	Баруун 4 зам	67.35 м²	4	2008	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	3474387.527839644
Богд уулын бэлд алтанбогд хотхонд ашиглалтанд орсон зөв зохион байгуулалттай	237600000.0	Зайсан	66.0 м²	3	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3600000.0
Офицерт 2 өрөө орон сууц	120000000.00	Офицер	47.8 м²	5	2016	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2510460.251046025
Баянзүрх дүүрэг бөхийн өргөө баянзүрх захын урд 2 өрөө	125000000.00	13-р хороолол	51.0 м²	7	2003	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2450980.3921568627
2uruu bair	88000000.00	Бусад	38.0 м²	9	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2315789.4736842103
Схд, драгоны ард удахгүй орох 43.7 мкв 2 өрөө	131100000.00	5 шар	43.7 м²	8	2023	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	3000000.0
Цагаан хуаран хотхонд 2 өрөө байр	125000000.00	Өгөөмөр захын зүүн	42.3 м²	2	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2955082.7423167853
Modun town хотхонд 2 өрөө орон сууц	258000000.00	River Garden	49.36 м²	13	2019	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	5226904.376012966
Яармагийн гүүр дөнгөж даваад фэрмэрүүд 2 өрөө	173739000.0	Viva city	59.91 м²	11	2019	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2900000.0
Хүннү 2222 2-р ээлж 2 өрөө тавилгатай байр	307000000.00	Хүннү	55.4 м²	5	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5541516.245487365
2 өрөө байр	107000000.00	Бусад	41.0 м²	3	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2609756.0975609757
Модны хоёрт 61мкв 2 өрөө байр	170000000.00	3, 4 хороолол	61.0 м²	9	2017	Баянгол	Лизинггүй	Ашиглалтад орсон	2786885.2459016396
Хөрш заан хотхонд 2 өрөө орон сууц	148000000.00	Бусад	56.5 м²	3	2014	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2619469.0265486725
Зайсан, solar garden хотхонд 60мкв 2 өрөө байр	177000000.00	Зайсан	60.0 м²	5	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2950000.0
Дөлгөөн нуур3 хотхонд 2-өрөө	137000000.00	Дөлгөөн нуур	49.0 м²	15	2023	Сүхбаатар	Лизинггүй	Ашиглалтад ороогүй	2795918.3673469387
Яармаг нүхт зам дагуу green garden хотхон 45,03мкв 2 өрөө	135090000.0	Яармаг	45.03 м²	5	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	3000000.0
Зайсан оргил стар хотхонд 2 өрөө байр	203500000.0	Зайсан	55.0 м²	8	2015	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3700000.0
Баянзүрх дүүрэгт 2 өрөө байр	165000000.00	15-р хороолол	52.5 м²	6	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3142857.1428571427
Модны 2т 2 өрөө	125000000.00	Бусад	39.0 м²	1	2012	Баянгол	Лизинггүй	Ашиглалтад орсон	3205128.205128205
Бөхийн өргөөний хажууд 2 өрөө байр 77м2	261800000.00	15-р хороолол	77.0 м²	9	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3400000.0
19 хороолол 2өрөө	130000000.00	19-р хороолол	42.0 м²	2	2015	Хан-Уул	Хувь лизингтэй	Ашиглалтад орсон	3095238.095238095
Нарны гүүрний баруун урд, soyol wellness center-н ард 2 өрөө байр	240660000.00	Бусад	66.85 м²	15	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3600000.0000000005
Алтай хотхонд 2 өрөө	157470000.0	Алтай хотхон	54.3 м²	3	2015	Баянгол	Лизинггүй	Ашиглалтад орсон	2900000.0
Москва хороололд 62.71м2 гэрчилгээ бэлэн 2 өрөө	137000000.00	Москва хороолол	62.71 м²	2	2012	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2184659.543932387
Хангай хотхонд 37,9 мкв 2 өрөө галтогооны тавилгын хамт	110000000.00	100 айл	38.0 м²	4	2015	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	2894736.8421052634
Нүхтийн ам gumuda garden-д 2 өрөө	128232000.00	Яармаг	53.0 м²	3	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2419471.6981132077
Нарны хороололтой залгаа есөн эрдэнэ хотхонд 2 өрөө байр	230895000.0	Бусад	65.97 м²	12	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3500000.0
Арвай вилла хотхонд 40м2 2өрөө	89000000.00	Яармаг	40.0 м²	14	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2225000.0
Натурт 61,9мкв гал тогоо тусдаа 2 өрөө	205000000.00	Бусад	62.0 м²	8	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3306451.6129032257
Барс захын хойно 2 өрөө байр	150000000.00	Бусад	55.0 м²	8	1992	Баянгол	Лизинггүй	Ашиглалтад орсон	2727272.727272727
Баянмонгол хотхонд 2 өрөө байр	198000000.00	Бусад	69.0 м²	3	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2869565.217391304
Нисэхэд байрлалтай 52,84мкв талбайтай 2өрөө	124000000.00	Нисэх	53.0 м²	9	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2339622.6415094337
Мишээл хотхонд 2 өрөө байр	138000000.00	Бусад	43.0 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3209302.3255813955
Цагаанхуаран хотхон 4р ээлж	114237000.0	Бусад	42.31 м²	3	2023	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	2700000.0
Bgd tumur zamd 2 uruu	215000000.00	Төмөр зам	56.64 м²	7	2020	Баянгол	Лизинггүй	Ашиглалтад орсон	3795903.95480226
Сансарт гал тогоо тусдаа 2 өрөө 29м2	125000000.00	Сансар	29.0 м²	5	1995	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4310344.827586207
Баянзүрх 2 өрөө 68 м2	285600000.0	Бусад	68.0 м²	8	2022	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4200000.0
Шүрт хотхон 2 өрөө	123900000.0	Яармаг	59.0 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2100000.0
Мандала гарден 1-р блокд 46,8м2 байр	170000000.00	Бусад	46.8 м²	8	2022	Хан-Уул	Хувь лизингтэй	Ашиглалтад орсон	3632478.6324786325
10 р хороолол тэмүүлэн хотхон	644000000.0	10-р хороолол	46.0 м²	8	2012	Баянгол	Лизинггүй	Ашиглалтад орсон	14000000.0
Дүнжингарав худалдааны төвийн урд park east-2 хотхонд 4 өрөө худалдана	814500000.0	Баянмонгол хороолол	181.0 м²	14	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	4500000.0
Арцат апартмент 2 хотхонд 56.15мк 2 өрөө	140375000.00	Яармаг	56.15 м²	3	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Халдварт хойно буянт од хотхонд 2өрөө	124824000.00	14-р хороолол	44.0 м²	3	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2836909.090909091
King tower 72мкв 2 өрөө	288000000.00	King Tower	72.0 м²	2	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4000000.0
3,4-р хороололд 2 өрөө байр	140000000.00	3, 4 хороолол	50.0 м²	1	1990	Баянгол	Лизинггүй	Ашиглалтад орсон	2800000.0
2 өрөө 47м2	165000000.00	16-р хороолол	47.0 м²	8	2023	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	3510638.2978723403
Тулгат хотхонд 2өрөө	115000000.00	Бусад	50.0 м²	4	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2300000.0
5shard 2uruu bair	82000000.00	5 шар	33.0 м²	4	2014	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2484848.484848485
Хотын төвд номун хотхонд 2 өрөө орон сууц	308000000.00	5-р хороолол	77.0 м²	11	2009	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	4000000.0
Нисэх буянт-ухаа 2 хотхон	118000000.00	Нисэх	49.23 м²	3	2017	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2396912.451757059
Натурт миний дэлгүүр хажууд 2 өрөө	130000000.00	13-р хороолол	43.65 м²	7	2012	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2978235.96792669
Riverstone 2 uruu bair	170000000.00	River stone	57.0 м²	5	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2982456.1403508773
Амартүвшин хотхонд 2 өрөө байр	145000000.00	Бусад	51.85 м²	14	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2796528.4474445516
Дээдсийн өргөө 2 өрөө байр	151000000.00	Яармаг	50.29 м²	11	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3002585.0069596344
Sevenstar residence 2 uruu bair	282476876.00	Зайсан	70.0 м²	3	2023	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	4035383.942857143
Хорооллын эцэст байрлалтай байранд 38мкв 2 өрөө	48000000.00	3, 4 хороолол	38.0 м²	3	2013	Баянгол	Лизинггүй	Ашиглалтад орсон	1263157.894736842
Нисэх, буман залуус хороололд 2 өрөө байр	28632000.0	Нисэх	35.79 м²	4	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	800000.0
Бзд, 26-р хороо, баянмонгол хороололд 1 давхарын 2 өрөө байр 69,9м2	200000000.00	Баянмонгол хороолол	69.9 м²	1	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2861230.3290414875
Схд хархоринд 2өрөө байр 47м2	127000000.00	1-р хороолол	47.0 м²	7	2012	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2702127.659574468
Зайсан хөрш заан хотхонд 2 өрөө орон сууц	135000000.00	Бусад	44.0 м²	4	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3068181.8181818184
Схд 1-р хороолол 2 өрөө байр	125000000.00	1-р хороолол	39.5 м²	5	2015	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	3164556.9620253164
Хотын төвд 2 өрөө байр 62.93м2	188790000.0	Дөлгөөн нуур	62.93 м²	8	2017	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3000000.0
Бзд кино үйлдвэрийн хойно уб их сургуулийн чанх ард талд 2 өрөө	125000000.00	Зүүн 4 зам	45.05 м²	9	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2774694.783573807
Баянзүрх-н нэгдсэн эмнэлэгийн хойно 2 өрөө байр	165000000.00	Бусад	52.5 м²	3	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3142857.1428571427
Koyo таунд бэлэн 2 өрөө	167584000.0	Алтай хотхон	52.37 м²	3	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
Нисэхэд 2 өрөө байр	78000000.00	Нисэх	49.0 м²	3	1990	Хан-Уул	Хувь лизингтэй	Ашиглалтад орсон	1591836.7346938776
Даргон ард 2өрөө 56мк байр	135000000.00	Ар гүнт	56.0 м²	4	2019	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2410714.285714286
Баянбүрд резидэнс 51.35 м2 2өрөө байр	140000000.00	Баянбүрд	51.35 м²	1	2023	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2726387.536514119
Алтай хотхонд 2 өрөө	160000000.00	Алтай хотхон	62.55 м²	4	2011	Баянгол	Лизинггүй	Ашиглалтад орсон	2557953.6370903277
Мишээл экспогийн баруун талд 2 өрөө байр 47м2	150000000.00	19-р хороолол	47.0 м²	10	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3191489.361702128
Parkview хотхонд 53.64мкв 2өрөө	278928000.0	Sunrise	53.64 м²	11	2019	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	5200000.0
Кино үйлдвэрт 2 өрөө байр	161550000.0	15-р хороолол	64.62 м²	12	2022	Баянзүрх	Хувь лизингтэй	Ашиглалтад орсон	2500000.0
Зэндмэнэ-эрдэнэ хотхонд 1-а блокд 46.77м2	102894000.00	Бусад	46.77 м²	7	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2200000.0
Улаанхуаранд 2 өрөө байр	104000000.00	Бусад	42.0 м²	7	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2476190.476190476
Рапит 2 өрөө	220000000.00	Хурд	56.87 м²	9	2016	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3868471.9535783366
Найлах дүүрэгт 2 өрөө байр	130500000.00	Бусад	52.08 м²	4	2023	Налайх	Лизинггүй	Ашиглалтад орсон	2505760.3686635946
Бзд-ийн x apartment хотхонд 2 өрөө орон сууц	170000000.00	Бусад	58.71 м²	6	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2895588.485777551
Panasonic-той байранд 2 өрөө	151200000.0	Богд-Ар	54.0 м²	10	2006	Баянгол	Лизинггүй	Ашиглалтад орсон	2800000.0
X apartment 44м2 дуплекс 2 өрөө	135000000.00	Офицер	44.0 м²	14	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3068181.8181818184
Kaidu city-д 2 өрөө байр	152288000.0	16-р хороолол	47.59 м²	9	2022	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	3200000.0
Сбд 100 айлд 42м2 2 өрөө байр	120000000.00	100 айл	42.0 м²	3	2011	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2857142.8571428573
2өрөө	127000000.00	6-р бичил	80.0 м²	4	1999	Баянгол	Лизинггүй	Ашиглалтад орсон	1587500.0
Худ 2 өрөө байр 43м2	137600000.0	19-р хороолол	43.0 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
Өгөөмөр захын ард шинэ үе хотхонд 2 өрөө байр	80000000.00	Өгөөмөр захын зүүн	33.0 м²	1	2010	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2424242.4242424243
Яармагт 2 өрөө	188672000.0	Яармаг	58.96 м²	6	2019	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3200000.0
парк ист 2 өрөө байр	312800000.0	Бусад	68.0 м²	8	2021	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4600000.0
River villa 76мкв 2 өрөө орон сууц	228000000.00	Бусад	76.0 м²	12	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3000000.0
Хотын төв 40, 50 мянгат уб их дэлгүүрийн зам дагуу гал тогоо тусдаа 2 өрөө байр	185000000.00	40, 50 мянгат	55.0 м²	3	1981	Чингэлтэй	Банкны лизингтэй	Ашиглалтад орсон	3363636.3636363638
Бзд, 26-р хороо олимпик виллаж 48.9м² 2 өрөө	168000000.00	Olympic village	48.9 м²	7	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3435582.8220858895
Nisehiin victoria townd	175000000.00	Нисэх	70.0 м²	1	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Altai hothon 55m2	132000000.00	Алтай хотхон	55.0 м²	12	2013	Баянгол	Лизинггүй	Ашиглалтад орсон	2400000.0
Яармаг, арцатын аманд байрлах ирээдүйн билэг хотхонд 2 өрөө	132917000.0	Яармаг	57.79 м²	7	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2300000.0
Вивид апартмент, төв аймагт 2 өрөө байр	65475000.0	Бусад	48.5 м²	3	2023	Орон нутаг	Хувь лизингтэй	Ашиглалтад ороогүй	1350000.0
Arga bileg hothon 2 uruu bair 54m2	133000000.00	Бусад	54.0 м²	12	2023	Сүхбаатар	Хувь лизингтэй	Ашиглалтад ороогүй	2462962.962962963
Цэнгэг апартмент 1	102000000.00	Бусад	46.5 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2193548.3870967743
Яармаг хангарьд сити2 хотхон	143000000.00	Яармаг	55.0 м²	9	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2600000.0
Dream apartment хотхонд 2 өрөө орон сууц	143000000.00	13-р хороолол	51.88 м²	1	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2756360.8326908248
Brilliant apartment 2 uruu	131600000.0	Бусад	47.0 м²	14	2023	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	2800000.0
Зайсан white hill residence 63.82мкв 2 өрөө	287000000.00	Зайсан	63.82 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4497022.876841116
Алтай хотхон 2 өрөө	158000000.00	Алтай хотхон	55.0 м²	8	2014	Баянгол	Лизинггүй	Ашиглалтад орсон	2872727.272727273
Баянмонгол хороололд 401 блокд2 өрөө орон сууц	185000000.00	Баянмонгол хороолол	64.33 м²	8	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2875796.673402767
Гал тогоо тусдаа 2 өрөө	158000000.00	11-р хороолол	30.0 м²	3	1990	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	5266666.666666667
Gerlug vista хотхонд 2 өрөө байр	312000000.00	Japan town	59.92 м²	2	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5206942.59012016
Яармаг , шинэ өргөө хотхон 2 өрөө	140000000.00	Яармаг	52.0 м²	2	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2692307.6923076925
x apartment хотхонд 2 өрөө	170000000.00	Бусад	58.71 м²	6	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2895588.485777551
Ривер вилла хотын төвд	225000000.0	Бусад	75.0 м²	4	2022	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3000000.0
Мишээл экспо 2 өрөө байр	147798000.00	Мишээл	54.74 м²	6	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2700000.0
2 өрөө орон сууц	155310000.00	Бусад	51.77 м²	5	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3000000.0
Улсын их дэлгүүрийн баруун талд авзага-н байранд 2 өрөө орон сууц	353000000.00	Бусад	73.7 м²	13	2014	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	4789687.924016282
Баянгол дүүрэг уб паласын урд 2 өрөө	155000000.0	3, 4 хороолол	62.0 м²	3	2003	Баянгол	Лизинггүй	Ашиглалтад орсон	2500000.0
Баганат хороолол	145350000.00	Эрдэнэ толгой	51.0 м²	11	2023	Баянзүрх	Банкны лизингтэй	Ашиглалтад ороогүй	2850000.0
Бгд-т 2өрөө	182000000.00	Бусад	58.8 м²	15	2021	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	3095238.0952380956
Хүннү 22-т 2 өрөө байр	308000000.00	Хүннү	55.04 м²	4	2020	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5595930.23255814
Зайсанд 2 өрөө байр	146016000.0	Зайсан	60.84 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2400000.0
Буянт ухаа спортын ордны чанх баруун талд 2өрөө 38.48м2	96199999.99999999	Яармаг	38.48 м²	9	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Жуковт 2 өрөө байр	185000000.0	13-р хороолол	74.0 м²	1	2006	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
Сансарын хоме плаза хажууд 2 өрөө байр 54м2	183600000.0	Бусад	54.0 м²	8	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3400000.0
26 хороо санто апартмент 61мкв 2 өрөө	262000000.00	Баянмонгол хороолол	61.1 м²	6	2020	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4288052.373158756
Crystal town 2өрөө	265000000.00	Бусад	88.0 м²	16	2011	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3011363.6363636362
Sky residence-д 2 өрөө байр	118000000.00	Офицер	48.0 м²	16	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2458333.3333333335
Яармагт 2 өрөө байр 45м2	112500000.0	Яармаг	45.0 м²	6	2021	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Элизабет хотхонд 2өрөө	215000000.00	Баянмонгол хороолол	52.0 м²	10	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4134615.3846153845
Тарвалин хотхонд 2өрөө	170000000.00	15-р хороолол	68.0 м²	5	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
2 өрөө байр	104000000.00	Бусад	43.0 м²	1	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2418604.6511627906
Бзд кино үйлдвэрт 2өрөө байр 37.16м2	104047999.99999999	14-р хороолол	37.16 м²	7	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2800000.0
2 өрөө байр 37m2	115000000.00	11-р хороолол	37.08 м²	12	2015	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	3101402.3732470335
Хангарьд сити 1-ийн зүүн талд 2 өрөө 55м2	122000000.00	Яармаг	55.0 м²	10	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2218181.8181818184
Эрх чөлөө хотхонд 2өрөө	170000000.00	13-р хороолол	58.0 м²	8	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2931034.4827586208
Худ, 115-р сургуулийн урд 2 өрөө	165000000.00	UB Town	65.0 м²	9	2012	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2538461.5384615385
Өсөх дэнж хотхонд 2өрөө байр 47.7м2	109710000.00	Дөлгөөн нуур	47.7 м²	10	2023	Чингэлтэй	Хувь лизингтэй	Ашиглалтад ороогүй	2300000.0
Баянмонгол хороололд 2 өрөө байр	197000000.00	Баянмонгол хороолол	69.9 м²	3	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2818311.874105865
Нисэхэд 2 өрөө байр	135500000.00	Нисэх	54.16 м²	2	2020	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2501846.381093058
Алтай хотхоны 4-р ээлж 2-өрөө	194000000.00	Алтай хотхон	61.0 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3180327.868852459
Ханбогд хороололд 2 өрөө	142500000.0	Яармаг	57.0 м²	6	2021	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2500000.0
Park view 2 өрөө	279000000.00	Бусад	53.64 м²	10	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	5201342.281879195
Худ, мишээл хотхонд 2 өрөө байр	137600000.0	Мишээл	43.0 м²	10	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
Нисэх гарден хотхонд 2 өрөө	145000000.00	Нисэх	47.74 м²	4	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3037285.295349811
Бгд, нарны хороолол 2 өрөө	205000000.00	Нарны хороолол	57.0 м²	5	2014	Баянгол	Лизинггүй	Ашиглалтад орсон	3596491.2280701753
Хороололд 2 өрөө байр	155000000.00	3, 4 хороолол	54.0 м²	10	2015	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2870370.3703703703
Цирк-н баруун талд 2 өрөө байр	200000000.00	Бусад	50.0 м²	1	1980	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	4000000.0
Хан богд 2 өрөө	137640000.00	Яармаг	57.35 м²	1	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2400000.0
Х-апартмент-2-т 48.7мкв байр	130000000.00	Офицер	48.7 м²	10	2020	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2669404.5174537986
Sbd 7r khoroolol 2 uruu bair	120900000.0	11-р хороолол	39.0 м²	3	2000	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3100000.0
Бгд модны 2т хурд-н одод хотхонд 55,04мкв орон сууц	264192000.00	3, 4 хороолол	55.0 м²	22	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	4803490.909090909
65 м2 байр	180000000.00	Бусад	65.21 м²	16	2023	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2760312.835454685
Хархоринд 2өрөө	130000000.00	1-р хороолол	30.0 м²	9	1990	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	4333333.333333333
13-р хороолол угсармалын 3 өндөрт	250000000.00	13-р хороолол	86.0 м²	6	1989	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2906976.7441860465
Бхис-н баруун талд хуучны гал тогоо тусдаа 2 өрөө	110000000.00	16-р хороолол	22.0 м²	5	1990	Баянзүрх	Лизинггүй	Ашиглалтад орсон	5000000.0
Зайсан энхжин хотхонд 2 өрөө байр	165000000.00	Зайсан	54.0 м²	6	2017	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3055555.5555555555
62.3 м² 2 өрөө байр	125000000.00	5 шар	62.3 м²	3	2009	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2006420.5457463886
Орос 3 н хажууд 2 өрөө	210000000.00	Бусад	56.13 м²	9	1990	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3741314.804917156
5-р сургуулийн хойд талд 2	145000000.00	40, 50 мянгат	58.0 м²	4	2007	Чингэлтэй	Банкны лизингтэй	Ашиглалтад орсон	2500000.0
Зайсан толгойн зүүн талд зайсан хотхонд 53м2 2өрөө	160000000.00	Зайсан	53.0 м²	3	2012	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3018867.9245283017
Global park хотхон 2өрөө	213000000.00	Баянмонгол хороолол	53.14 м²	11	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	4008280.015054573
Sunset 2 өрөө нүхтэд замд ойр	168960000.0	Бусад	52.8 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
Бзд 2 өрөө байр .	95600000.00	16-р хороолол	40.0 м²	7	2022	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	2390000.0
Дөлгөөн нуурт 2 өрөө байр 30,41м2	97312000.0	Дөлгөөн нуур	30.41 м²	6	2022	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3200000.0
10-р хороололд 2 өрөө байр	155000000.00	10-р хороолол	56.64 м²	9	2008	Баянгол	Лизинггүй	Ашиглалтад орсон	2736581.9209039547
Есөн эрдэнэ хотхонд 2 өрөө байр	240900000.0	19-р хороолол	66.0 м²	8	2022	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	3650000.0
